sample,location,longitude,latitude,FASTQ_file,file_loc
LNPA-62,linvilla_pa,-75.41,39.88,N705-N504_S20_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N504_S20_L002_R2_001.fastq.gz
LNPA-62,linvilla_pa,-75.41,39.88,N705-N504_S20_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N504_S20_L003_R1_001.fastq.gz
LNPA-62,linvilla_pa,-75.41,39.88,N705-N504_S20_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N504_S20_L003_R2_001.fastq.gz
LNPA-62,linvilla_pa,-75.41,39.88,N705-N504_S20_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N504_S20_L004_R1_001.fastq.gz
LNPA-62,linvilla_pa,-75.41,39.88,N705-N504_S20_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N504_S20_L004_R2_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L001_R1_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L001_R2_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L002_R1_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L002_R2_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L003_R1_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L003_R2_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L004_R1_001.fastq.gz
12LN6-95_(B16),linvilla_pa,-75.41,39.88,N706-N504_S26_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N706-N504_S26_L004_R2_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L001_R1_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L001_R2_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L002_R1_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L002_R2_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L003_R1_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L003_R2_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L004_R1_001.fastq.gz
LNPA-66,linvilla_pa,-75.41,39.88,N707-N504_S31_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N504_S31_L004_R2_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L001_R1_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L001_R2_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L002_R1_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L002_R2_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L003_R1_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L003_R2_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L004_R1_001.fastq.gz
LNPA-61,linvilla_pa,-75.41,39.88,N708-N504_S37_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N504_S37_L004_R2_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L001_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L001_R2_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L002_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L002_R2_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L003_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L003_R2_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L004_R1_001.fastq.gz
LNPA-40,linvilla_pa,-75.41,39.88,N709-N504_S42_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N504_S42_L004_R2_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L001_R1_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L001_R2_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L002_R1_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L002_R2_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L003_R1_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L003_R2_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L004_R1_001.fastq.gz
LNPA-55,linvilla_pa,-75.41,39.88,N710-N504_S47_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N504_S47_L004_R2_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L001_R1_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L001_R2_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L002_R1_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L002_R2_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L003_R1_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L003_R2_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L004_R1_001.fastq.gz
LNPA-42,linvilla_pa,-75.41,39.88,N712-N504_S55_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N504_S55_L004_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L001_R1_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L001_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L002_R1_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L002_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L003_R1_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L003_R2_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L004_R1_001.fastq.gz
LNPA-87,linvilla_pa,-75.41,39.88,N702-N503_S5_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N702-N503_S5_L004_R2_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L001_R1_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L001_R2_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L002_R1_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L002_R2_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L003_R1_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L003_R2_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L004_R1_001.fastq.gz
LNPA-10,linvilla_pa,-75.41,39.88,N704-N503_S14_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N704-N503_S14_L004_R2_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L001_R1_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L001_R2_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L002_R1_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L002_R2_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L003_R1_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L003_R2_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L004_R1_001.fastq.gz
LNPA-79,linvilla_pa,-75.41,39.88,N705-N503_S19_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N705-N503_S19_L004_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L001_R1_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L001_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L002_R1_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L002_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L003_R1_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L003_R2_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L004_R1_001.fastq.gz
12LN6-30_(B66),linvilla_pa,-75.41,39.88,N708-N503_S36_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N708-N503_S36_L004_R2_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L001_R1_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L001_R2_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L002_R1_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L002_R2_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L003_R1_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L003_R2_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L004_R1_001.fastq.gz
12LN10-83,linvilla_pa,-75.41,39.88,N709-N503_S41_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N503_S41_L004_R2_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L001_R1_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L001_R2_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L002_R1_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L002_R2_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L003_R1_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L003_R2_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L004_R1_001.fastq.gz
LNPA-36,linvilla_pa,-75.41,39.88,N710-N503_S46_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N710-N503_S46_L004_R2_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L001_R1_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L001_R2_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L002_R1_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L002_R2_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L003_R1_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L003_R2_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L004_R1_001.fastq.gz
12LN6-82_(B4),linvilla_pa,-75.41,39.88,N711-N503_S50_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N711-N503_S50_L004_R2_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L001_R1_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L001_R2_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L002_R1_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L002_R2_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L003_R1_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L003_R2_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L004_R1_001.fastq.gz
12LN6-1_(B73),linvilla_pa,-75.41,39.88,N712-N503_S54_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N712-N503_S54_L004_R2_001.fastq.gz
LNPA-29_(SP),linvilla_pa,-75.41,39.88,N701-N502_S1_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N502_S1_L001_R1_001.fastq.gz
LNPA-29_(SP),linvilla_pa,-75.41,39.88,N701-N502_S1_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N502_S1_L001_R2_001.fastq.gz
LNPA-29_(SP),linvilla_pa,-75.41,39.88,N701-N502_S1_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N701-N502_S1_L002_R1_001.fastq.gz
