site_ix,chrom,pos,coef.div,p.div,sigLevel,FDR,afShift,comparison
1744941,X,6996614,0.375904541054208,0.000218779677421788,1,0.111360682647565,0.01316933,5_4
1756967,X,8178751,0.238680488577265,0.000153857004549729,1,0.0906817817073035,0.057457,5_4
1759059,X,8349887,1.09201091517322,6.83644263521632e-06,1,0.0146793786622248,0.000904439999999999,5_4
1759386,X,8372002,1.09201091517322,5.70568813496042e-06,1,0.0131724940826009,0.000508936999999999,5_4
1760517,X,8452324,0.295523106177345,0.000173097416966139,1,0.0974027520155227,0.0470821,5_4
1760545,X,8465090,0.698950034826712,0.000573664413345387,1,0.186430194126889,0.000719329,5_4
1760662,X,8473492,-0.26605034862187,0.00031128582422657,1,0.134426495273661,-0.0591583,5_4
1760663,X,8473493,-0.26605034862187,0.00029101312593971,1,0.129744413844039,-0.0591583,5_4
1761512,X,8551716,-0.204182718636944,0.000602295317796986,1,0.191035730240013,-0.0541301000000001,5_4
1762862,X,8643685,0.390237225428799,3.21359061749016e-05,2,0.0375741818496472,0.0650805,5_4
1764389,X,8748528,0.30960660668214,0.000178636579761582,1,0.0992317718864942,0.0479599,5_4
1764390,X,8748533,0.30960660668214,0.000170125471066873,1,0.0963986220036554,0.0479599,5_4
1765190,X,8807283,-0.221395981065736,5.75824625562715e-05,1,0.0523980749088968,-0.0517622,5_4
1765192,X,8807305,-0.198505442318205,0.000115652767208152,1,0.0772146191967651,-0.0456409,5_4
1765692,X,8842770,-0.204910293547603,0.000363953629805014,1,0.146612587657132,-0.0528404,5_4
1765795,X,8862158,0.259632726312031,0.000435846294855824,1,0.161136164007679,0.0429878,5_4
1765855,X,8867369,0.359514551453851,0.000113112769088874,1,0.0763261005219525,0.0614022,5_4
1765856,X,8867427,0.363115182027819,6.06409574721578e-05,1,0.0539481299804324,0.0643023,5_4
1765857,X,8867429,0.363115182027819,6.33931486807571e-05,1,0.0551738911270216,0.0643023,5_4
1765858,X,8867480,0.293677583515107,7.47927111847124e-05,1,0.06054686620651,0.0488151,5_4
1765859,X,8867484,0.285286648657401,0.000341898422173137,1,0.141544475206181,0.0485161,5_4
1765896,X,8869004,0.240862203067749,0.00019100976893871,1,0.102913163176149,0.0589671,5_4
1766444,X,8904174,0.275786746811125,0.000125701777431875,1,0.0810934735528138,0.0628322,5_4
1766991,X,8945707,-0.304219675174929,0.000456674386307254,1,0.16527647394721,-0.0585842,5_4
1767182,X,8960311,-0.3205823066551,8.87337581589875e-05,1,0.0665134386510058,-0.0610725,5_4
1767459,X,8979101,-0.279198499814218,9.17727553195746e-06,2,0.0177025991780436,-0.0629922,5_4
1767476,X,8986104,0.19327653178485,0.000411528205840894,1,0.15659877234939,0.0484782,5_4
1767529,X,8990784,-0.237495693066338,0.000324571970928167,1,0.137577665364619,-0.0556433999999999,5_4
1768052,X,9042668,0.273591424553104,4.60086507987345e-05,2,0.0460455076296654,0.0604952,5_4
1768053,X,9042752,0.249091493606367,0.000448888449598783,1,0.163743338387121,0.0554027,5_4
1768054,X,9042758,0.25862105364475,9.8550398453523e-05,1,0.0704575057013555,0.0552937,5_4
1768055,X,9042782,0.25090807457877,0.000370273673978905,1,0.147787237998749,0.0544237,5_4
1768128,X,9049182,0.304639453721697,0.000349445363691192,1,0.143440977910552,0.0614702,5_4
1768132,X,9049369,0.298830471931079,0.000246101126711529,1,0.118859436143993,0.0591056,5_4
1768150,X,9051509,0.311179992522771,0.000292386246656506,1,0.130091323499051,0.0620521,5_4
1768156,X,9052009,0.357792284589609,0.000367402814744566,1,0.147229354657871,0.0502861,5_4
1768162,X,9052251,0.421275903175733,0.00034094774069382,1,0.14130208063065,0.04453183,5_4
1768195,X,9055927,0.29731777928317,6.83154560154886e-06,2,0.0146767787622635,0.0677983,5_4
1768196,X,9055953,0.293707248249182,4.85092974877865e-06,2,0.0118581193992386,0.0668376,5_4
1768197,X,9055989,0.285509035392507,9.69032415087945e-07,3,0.00419186471253201,0.0672072,5_4
1768776,X,9111356,0.26517302541368,0.000513081729638376,1,0.175546660832533,0.0478933,5_4
1769104,X,9141239,0.213886258834181,0.000262524996398339,1,0.122966380220817,0.0473983,5_4
1769128,X,9143333,0.180602544000219,0.000553186953177742,1,0.182764085118123,0.0432187,5_4
1770225,X,9228042,-0.199215356635744,0.000384863039596617,1,0.15102361231888,-0.0489129,5_4
1770532,X,9263962,0.188405403355449,0.000400881018308374,1,0.154396175122968,0.0503881,5_4
1770533,X,9264181,0.277022877663831,6.27096482996858e-06,2,0.0139262311404429,0.0657874,5_4
1770534,X,9264238,0.230339298525932,0.000198004670904472,1,0.105170499734487,0.0550861,5_4
1770540,X,9264643,0.27219616162489,0.000325269730858224,1,0.137743698692271,0.0613320000000001,5_4
1770541,X,9264646,0.27219616162489,0.000384735052675778,1,0.151008783604305,0.0613320000000001,5_4
1770542,X,9264670,0.276083834727104,8.46247254966404e-05,1,0.0647948252432028,0.0616977,5_4
1770969,X,9300735,0.344857929658988,0.000135195611231875,1,0.084362187604192,0.00842965,5_4
1771429,X,9373822,0.173918325381295,0.000577202892325102,1,0.187015062537865,0.0423112,5_4
1771930,X,9423425,-0.405124444563141,0.000263856030569887,1,0.123246880842621,-0.0051479,5_4
1772273,X,9447287,0.26876558833662,0.000134800978119132,1,0.0842640975844935,0.0239941,5_4
1775795,X,9738470,0.477665432246014,1.13801634782362e-10,1,4.58777424039343e-06,0.01022095,5_4
1775848,X,9740800,0.551787134839848,0.000411106616295509,1,0.156537206368461,0.02076629,5_4
1778502,X,9934442,0.264479083327198,0.000624468974317338,1,0.194678444145708,0.0602973000000001,5_4
1782832,X,10280042,0.647590185469357,0.000196681770060492,1,0.104796028889782,0.02216197,5_4
1782849,X,10281418,-0.257234128981844,0.00034751874583705,1,0.142950960784901,-0.0313532,5_4
1782850,X,10281424,-0.257234128981844,0.000333645429782981,1,0.139852386729147,-0.0313532,5_4
1782858,X,10281856,-0.341905277105116,0.000373849132962789,1,0.148565390948286,-0.0365629000000001,5_4
1782910,X,10285819,0.348796851712722,0.000104628082157388,1,0.0730886761786562,0.01205529,5_4
1783409,X,10326403,0.648140407123801,0.000317620663018769,1,0.135986997905084,0.02158247,5_4
1783986,X,10380238,0.683738561240712,0.000570547229943874,1,0.185869910786086,0.02637417,5_4
1785912,X,10550041,1.11119874812039,0.000625437262444462,1,0.194820803624136,0.002274216,5_4
1786037,X,10568664,0.656871057676035,0.000345007949803411,1,0.14231474100687,0.0262872,5_4
1786128,X,10575777,1.11119874812039,0.00062834373083942,1,0.195377962241794,0.002145492,5_4
1786299,X,10604595,0.305085306325002,2.56786845348467e-05,1,0.0329936414939406,0.0158172,5_4
1786412,X,10622592,0.295911973125831,0.000197726862522507,1,0.105086466144544,0.0471626,5_4
1786413,X,10622593,0.295911973125831,0.000196785304295899,1,0.104824118555506,0.0471626,5_4
1786441,X,10626279,0.237479852808064,0.00030822028271027,1,0.133698403278384,0.0471526,5_4
1786468,X,10631265,0.306903589083056,9.70995354065973e-05,1,0.0699079130714399,0.0628646,5_4
1787144,X,10756962,0.391869810134064,8.43878175458279e-05,1,0.0647302350601293,0.0557867,5_4
1788810,X,10862770,-0.484172280568304,0.000464619756300744,1,0.16661226952398,-0.03034895,5_4
1788927,X,10868661,-0.27359095735795,0.000216654280804085,1,0.110794611179263,-0.0602307,5_4
1788933,X,10868792,-0.298087358547845,0.000494830912977973,1,0.172100781677293,-0.0607933,5_4
1789089,X,10877791,0.490524485710463,0.00064524548207312,1,0.198102264985273,0.03203463,5_4
1789151,X,10886259,0.390271985699792,1.25515075818372e-05,2,0.0213033254493723,0.0711951,5_4
1791100,X,11066890,0.286959804911302,0.000525636814632691,1,0.177662910227216,0.03304854,5_4
1791101,X,11066903,0.317026530811296,0.000150400913184745,1,0.0895524782000378,0.02736811,5_4
1791102,X,11066919,0.342054011414078,0.000190637580363195,1,0.102840977364481,0.03431986,5_4
1791103,X,11066929,0.369122893587021,1.45345399045205e-05,2,0.0232874332873951,0.030009,5_4
1791104,X,11066938,0.369122893587021,6.89113808804986e-06,2,0.0147651328250671,0.030009,5_4
1791105,X,11066945,0.369122893587021,8.95621923158174e-06,2,0.0174516769977402,0.030009,5_4
1791106,X,11066959,0.34463804029097,0.000345639806480613,1,0.142422303562096,0.0413658,5_4
1791107,X,11066969,0.377376093181603,0.000110140472752707,1,0.0751799164462491,0.03774481,5_4
1791110,X,11066993,0.344720266451892,0.000635863096579703,1,0.196648363540091,0.04113423,5_4
1791111,X,11067021,0.361500301965605,5.82323157323206e-05,1,0.0527243970095859,0.03777573,5_4
1791154,X,11069131,-0.364389647253469,0.000463168444634787,1,0.1664027938429,-0.0571203,5_4
1791419,X,11090967,-0.313560892684744,0.000238455496403667,1,0.116716446110981,-0.0328155,5_4
1791937,X,11130834,-0.302340254592527,7.69651075048783e-05,1,0.0614662541763697,-0.0674079,5_4
1792715,X,11188457,0.271468941704748,0.000520702780640314,1,0.17694844182489,0.02635662,5_4
1793101,X,11226679,0.546227699681021,0.000119776220565249,1,0.0788267033358241,0.02586986,5_4
1793362,X,11249825,-0.465813657849341,0.000486112403602301,1,0.170563859646548,-0.034429,5_4
1793363,X,11249826,-0.465813657849341,0.000461714308841787,1,0.166135422642345,-0.034429,5_4
1793364,X,11249869,-0.465805561848417,0.000436851954362272,1,0.161344106079933,-0.0343142,5_4
1793365,X,11249870,-0.465805561848417,0.000493537467982197,1,0.171857548790029,-0.0343142,5_4
1793366,X,11249880,-0.465494944430416,0.000534719471949163,1,0.179407987506941,-0.0338044,5_4
1793367,X,11249884,-0.465494944430416,0.000546584828678087,1,0.181551842554216,-0.0338044,5_4
1793604,X,11274048,-0.286924558794041,0.000290016256471515,1,0.129508199555157,-0.0687679,5_4
1793786,X,11291815,0.368959955241456,5.10266201392273e-05,2,0.0489388336382888,0.0750993,5_4
1793811,X,11295790,0.325724374044297,0.000180543722599014,1,0.0997746618816219,0.0590833,5_4
1793829,X,11298677,0.237411764978633,0.000599460917747763,1,0.190590132682055,0.0593428,5_4
1793830,X,11298686,0.237411764978633,0.000537921384329954,1,0.179977232269232,0.0593428,5_4
1793832,X,11298849,0.306061485196439,4.7858397280387e-05,2,0.0470573895489018,0.0618511999999999,5_4
1793851,X,11301052,0.358130058682957,0.000493029069998152,1,0.171779219889966,0.0566293,5_4
1793962,X,11309812,0.403123765136634,0.000164754144059587,1,0.0944698076212058,0.063959,5_4
1794174,X,11329063,0.644920670612144,0.000144650864570162,1,0.0875412361091231,0.01320244,5_4
1794487,X,11356291,-0.229511179333066,0.000652666650808653,1,0.199266524836559,-0.0466042,5_4
1794946,X,11436250,-0.446980132553306,0.000402026921132115,1,0.15460721877578,-0.05116493,5_4
1795067,X,11500193,0.313137116165602,0.000438866378829617,1,0.161754351418,0.05104,5_4
1795153,X,11516984,0.33283788028144,0.000221622226788787,1,0.112086571447253,0.0185765999999999,5_4
1795264,X,11527121,-0.277786345860399,8.298593144207e-05,1,0.0641378344751566,-0.0701298999999999,5_4
1795624,X,11564044,-0.421541230556911,0.000237245221752946,1,0.116422462369505,-0.01472883,5_4
1795764,X,11579314,-0.305926549334425,0.000431685948086402,1,0.160382905416675,-0.0506863000000001,5_4
1796068,X,11613321,0.245447957811381,0.000378689266415488,1,0.149610283521371,0.052503,5_4
1796070,X,11613341,0.245447957811381,0.000350276824001128,1,0.143617539323411,0.052503,5_4
1796180,X,11619798,0.591665712381871,0.000319151728603084,1,0.136360727195054,0.02640689,5_4
1796183,X,11620200,0.583556416123654,2.18029888879867e-05,2,0.0298718694022259,0.02703389,5_4
1796197,X,11621195,0.591665712381871,0.000358887347957304,1,0.145623329937367,0.02640689,5_4
1796198,X,11621306,0.591423659501804,0.000161162129605819,1,0.0932179323418348,0.02656724,5_4
1796211,X,11621895,0.591665712381871,0.000305281383101819,1,0.133043113227623,0.02640689,5_4
1796212,X,11621964,0.591660524669266,0.000306868552990891,1,0.133401214703232,0.0264097,5_4
1796445,X,11656749,0.248561931586827,0.000400551138043714,1,0.154321041901272,0.0421142,5_4
1796511,X,11660811,-0.357557655850156,0.000415590891951423,1,0.157354400519418,-0.0647443,5_4
1796512,X,11660825,-0.357557655850156,0.000396241410638543,1,0.153348238860334,-0.0647443,5_4
1796532,X,11661609,0.336496953476322,6.95005681944361e-05,1,0.0582491012966275,0.03614277,5_4
1796796,X,11679382,0.562494668268613,0.000490464195858298,1,0.171372743977501,0.02665873,5_4
1796944,X,11696940,-0.355069035010013,0.000455498382677111,1,0.165099966843127,-0.0554111,5_4
1798450,X,11853773,0.237865295150849,0.000271674974229863,1,0.125343895446487,0.0615353000000001,5_4
1799174,X,11937753,-0.431593538704167,5.18720959731267e-05,2,0.049312529939025,-0.02395915,5_4
1799394,X,11970735,-0.22286289162962,0.00018507385021338,1,0.101105982415607,-0.0530849999999999,5_4
1799789,X,12012574,0.478723557540886,0.000417658213383687,1,0.157704643210866,0.04869475,5_4
1799790,X,12012631,0.485655076414731,3.53262813246324e-05,2,0.039670294911183,0.05536543,5_4
1799791,X,12012634,0.485655076414731,3.56010606180623e-05,2,0.0398391397586786,0.05536543,5_4
1799792,X,12012701,0.456511423129837,1.04055562831773e-05,2,0.0190312586273495,0.05469956,5_4
1800110,X,12045766,-0.252455131935602,4.81573340752606e-05,2,0.0471965485296447,-0.0622546,5_4
1800111,X,12045774,-0.236548444027623,0.000504384704385408,1,0.173848109906692,-0.0621929,5_4
1800652,X,12097134,-0.220231591067418,1.86390345209286e-05,2,0.0271209541609438,-0.0350445,5_4
1800765,X,12106164,0.331130986579687,0.000144800949572033,1,0.0875933910119028,0.0568335,5_4
1800766,X,12106235,0.345506300286498,0.000234563147136768,1,0.11570101372021,0.0564526,5_4
1800767,X,12106286,0.399099924923659,1.33939132089811e-05,2,0.0222336178525859,0.0656748,5_4
1800774,X,12107452,0.404337441547293,0.000344865584376741,1,0.142274365786982,0.04618455,5_4
1800821,X,12112012,-0.60514847010226,0.000422231268018991,1,0.158590834975828,-0.0493494,5_4
1800994,X,12130825,0.272919980813737,0.000531039442621895,1,0.178789863124972,0.0401653,5_4
1801733,X,12177671,-0.283712934207953,0.00017518243561343,1,0.0980584219900511,-0.0333184,5_4
1801818,X,12182786,-0.21163962455835,4.24500301715591e-05,2,0.04375509407707,-0.0448034,5_4
1801940,X,12189408,-0.203930497480798,0.00046278404465272,1,0.166309204042977,-0.0388899,5_4
1801965,X,12191654,0.551155472405879,0.000224143336450489,1,0.112881513781882,0.0201308,5_4
1802109,X,12205466,-0.405180795619351,0.000280935879958033,1,0.127514968603128,-0.01976754,5_4
1802139,X,12206804,0.247587888516009,0.000181385624967612,1,0.10004236768017,0.0586554,5_4
1802156,X,12207717,-0.548235197488637,0.000107738821086389,1,0.0742558297815742,-0.01936882,5_4
1802305,X,12217748,-0.380658915497484,0.000109134233287622,1,0.0748290095181188,-0.0239868,5_4
1802615,X,12240265,-0.312340896137404,0.000522626235885393,1,0.177213439812159,-0.0504805,5_4
1802657,X,12241856,0.464815607678991,0.000265008017346635,1,0.123568407633543,0.04319251,5_4
1802688,X,12244958,0.461902110486069,1.1621226586378e-05,2,0.0203693734570313,0.064557,5_4
1802695,X,12245082,0.528702196522912,6.81415895043003e-07,3,0.00334936857574344,0.0624342,5_4
1802696,X,12245099,0.528702196522912,5.11146147186281e-07,3,0.00274749787982368,0.0624342,5_4
1802704,X,12245285,0.518408113887242,2.60900046198387e-05,2,0.0333056473557576,0.06372076,5_4
1802705,X,12245295,0.533341635999529,9.06046334570032e-06,2,0.0175715293016981,0.06373755,5_4
1802713,X,12245402,0.562001424231479,0.000202135125027536,1,0.106490130105512,0.04472087,5_4
1802714,X,12245405,0.562001424231479,0.00019954271448519,1,0.10565940904066,0.04472087,5_4
1802813,X,12252516,0.342060240026213,0.000270822211820065,1,0.125154900546561,0.0776187,5_4
1802882,X,12258273,-0.252813728814815,0.000388041509263859,1,0.151642059905393,-0.0491708,5_4
1802980,X,12264103,0.405593540664377,0.000235661822559297,1,0.116013328664609,0.0514029,5_4
1803094,X,12272130,0.324901282854506,3.87739601105386e-05,2,0.0416962871672967,0.0662837,5_4
1803096,X,12272149,0.299469838761411,0.000399163417559301,1,0.154025548328489,0.0671482,5_4
1803236,X,12290426,0.288427358203885,0.000163750511813276,1,0.0941193171200268,0.0611216,5_4
1803237,X,12290430,0.286151121078598,0.000190644582265032,1,0.102840977364481,0.0604305,5_4
1803239,X,12290439,0.301287255778025,0.000106198669973634,1,0.0737400249465704,0.0605721,5_4
1803240,X,12290452,0.292785078884772,0.000260628973474786,1,0.122484412657725,0.0601874,5_4
1803552,X,12318348,0.353448552275636,0.0004498204470198,1,0.163939954668842,0.0547137,5_4
1803554,X,12318410,0.326431785787398,0.000276503724552457,1,0.126470169990417,0.0520638,5_4
1803555,X,12318413,0.326431785787398,0.000278686730864952,1,0.126984393833292,0.0520638,5_4
1803556,X,12318421,0.326431785787398,0.000247856175140115,1,0.119257808240682,0.0520638,5_4
1803557,X,12318422,0.326431785787398,0.000276377845079057,1,0.126436703505608,0.0520638,5_4
1803559,X,12318431,0.337109457732164,0.000125307281026776,1,0.0809727413201772,0.0520729,5_4
1803564,X,12318503,0.287692527518124,0.000583632233486453,1,0.188093216353512,0.0432658,5_4
1803977,X,12346785,-0.662041129985479,0.000176855653108432,1,0.0986324923137881,-0.02108483,5_4
1804016,X,12348898,-0.435109865108997,0.000371492412133301,1,0.148039361959673,-0.0615737000000001,5_4
1804482,X,12379853,-0.255493738185028,0.000288638016177623,1,0.129198610609541,-0.0626918,5_4
1804498,X,12380810,0.225290916296581,8.20445321285668e-05,1,0.063664123662898,0.0491240000000001,5_4
1804504,X,12381002,0.449937681504075,0.000527971582419795,1,0.178171083843144,0.05229392,5_4
1804516,X,12382094,-0.311264995516377,1.9494205762971e-05,2,0.0278886368626759,-0.02414184,5_4
1804517,X,12382106,-0.288080882047212,0.000106549561029068,1,0.0738768916131076,-0.02139426,5_4
1805188,X,12425812,0.230710337351588,0.000581954527492767,1,0.187787296221306,0.0528746,5_4
1805189,X,12425813,0.230710337351588,0.000615081116864924,1,0.193169012155463,0.0528746,5_4
1805423,X,12444604,0.476437770217553,0.000415908055215519,1,0.157416358943402,0.05441972,5_4
1805562,X,12456751,-0.174988377897901,1.12202945921069e-05,2,0.0199179732858655,-0.0423333,5_4
1805672,X,12464358,-0.336582469037474,0.0005643185181754,1,0.184724356042685,-0.02637784,5_4
1806022,X,12501292,-0.322396108025181,0.00013954706143382,1,0.0857670488372202,-0.0736032,5_4
1806117,X,12506937,0.301734696746322,0.000232224241464185,1,0.115130330444458,0.0371884,5_4
1806230,X,12512788,0.204634642675868,0.00031971400069597,1,0.136498270821472,0.0501251,5_4
1806231,X,12512823,0.219952925328668,6.15180513463542e-05,1,0.0543270124538997,0.0494994,5_4
1806268,X,12515454,0.346550551177034,0.00012665813365087,1,0.0813330797858033,0.0594257,5_4
1806269,X,12515455,0.350140379191931,0.000139175457708918,1,0.0856488022910351,0.0593274,5_4
1806270,X,12515458,0.350140379191931,0.000108555872735172,1,0.0746102335970416,0.0593274,5_4
1806272,X,12515467,0.346550551177034,0.000127266777014801,1,0.0815442388066737,0.0592243,5_4
1806273,X,12515477,0.346550551177034,0.000126466195332187,1,0.0812727846637525,0.0592243,5_4
1806274,X,12515494,0.347478849711513,4.59250385166365e-05,2,0.0459916900794152,0.0551041,5_4
1806275,X,12515719,0.444005391125363,1.05062979509629e-05,2,0.0191643663163774,0.0628315,5_4
1806631,X,12569257,0.265430491464058,0.000228403827034707,1,0.114061397552353,0.0626153,5_4
1806634,X,12569694,0.233052000328358,0.000373710140991745,1,0.148528611721581,0.0540424,5_4
1806635,X,12569695,0.233052000328358,0.000345714571822642,1,0.142440876367727,0.0540424,5_4
1806901,X,12595892,0.27758069842807,0.000378651714026512,1,0.149610283521371,0.0493064,5_4
1807105,X,12607144,0.297236964349436,0.000429426665008559,1,0.15996422110596,0.0637625,5_4
1807203,X,12618452,-0.367573080655047,0.0001411026898398,1,0.0863578160874487,-0.0232536,5_4
1807696,X,12663167,0.479409701048441,0.000110492011975438,1,0.0753365191486994,0.061754,5_4
1807820,X,12671635,0.418363789683254,0.000645487649745036,1,0.198127464819791,0.0717518,5_4
1807971,X,12679959,-0.300615072318348,4.80699965074161e-05,2,0.0471591241400588,-0.0728476,5_4
1808009,X,12683814,0.675168582833136,0.00059473431852719,1,0.189842047049712,0.0252143,5_4
1808098,X,12694965,0.281625737149951,0.000217041278587127,1,0.110868424364283,0.0608595,5_4
1808101,X,12695308,0.294011483672958,0.000599547306975312,1,0.190590132682055,0.0595254000000001,5_4
1808149,X,12699784,0.406397770164281,0.000138350480560434,1,0.0853732023337422,0.0668999,5_4
1808155,X,12699939,0.433002486618545,4.11661202608382e-05,2,0.0430022591991572,0.0789978,5_4
1808156,X,12699943,0.433002486618545,4.08908562994359e-05,2,0.0428359734817198,0.0789978,5_4
1808157,X,12699947,0.424442691910616,3.88673330646849e-05,2,0.0417306518073328,0.0788351,5_4
1808363,X,12717483,0.382514192474251,0.000478239021400984,1,0.169145612602201,0.04274656,5_4
1808645,X,12744454,0.764659506166723,0.000625417856685906,1,0.194820803624136,0.02771502,5_4
1808718,X,12749438,-0.554405469802989,3.6203260505574e-05,2,0.0401241683341506,-0.02078276,5_4
1808966,X,12772275,-0.288171785781878,0.000388283936850087,1,0.15167576431955,-0.0333958,5_4
1809114,X,12784648,0.659034362508519,0.000378574884930427,1,0.149600695096551,0.02950323,5_4
1809494,X,12817359,0.618690145701474,8.33988620064785e-05,1,0.0643184143811847,0.06725542,5_4
1809497,X,12817744,-0.197400680280863,0.000249839619014591,1,0.119806971636987,-0.0486589,5_4
1809499,X,12817793,-0.181024751255117,0.000314039221825047,1,0.135049902150117,-0.0410812,5_4
1809690,X,12837338,-0.355921336954806,0.000281756242824671,1,0.127702407500032,-0.0496801,5_4
1809700,X,12838031,-0.288730409445723,0.000379627249702974,1,0.149855297887842,-0.0518669,5_4
1809973,X,12862383,0.64130369945048,0.000292332639873383,1,0.130091323499051,0.06593881,5_4
1809974,X,12862389,0.64130369945048,0.000336032045118229,1,0.140375464140568,0.06593881,5_4
1809977,X,12862541,0.64130369945048,0.000330757758252309,1,0.139109930651307,0.06593881,5_4
1809979,X,12862602,0.64130369945048,0.000332070476880997,1,0.139466402412806,0.06593881,5_4
1809980,X,12862626,0.64130369945048,0.000328695167059467,1,0.138588721457292,0.06581948,5_4
1809981,X,12862629,0.64130369945048,0.000293756415652657,1,0.130437745563413,0.06581948,5_4
1809982,X,12862646,0.64130369945048,0.000363760935330637,1,0.146587711307027,0.06581948,5_4
1809983,X,12862677,0.612070088682257,0.00047176689372419,1,0.167970816807971,0.06575352,5_4
1809984,X,12862697,0.612070088682257,0.000478931766263568,1,0.169264661821635,0.06578009,5_4
1809985,X,12862728,0.612070088682257,0.000472470073764719,1,0.168095489741504,0.06578009,5_4
1809986,X,12862746,0.612068475716148,0.000508627545817153,1,0.174639226356317,0.06574182,5_4
1809988,X,12862894,0.813176686450426,0.000594021845270243,1,0.189747668653928,0.0301075,5_4
1809989,X,12862907,0.813176686450426,0.000583541515496444,1,0.18807966419596,0.0301075,5_4
1809990,X,12863185,0.81316914558256,0.000500024189217019,1,0.173058956283954,0.03009858,5_4
1809991,X,12863189,0.813162844454944,0.000622299168008822,1,0.194405808789992,0.02998229,5_4
1809992,X,12863192,0.813162844454944,0.000573461269969822,1,0.186417649967986,0.02996384,5_4
1809993,X,12863273,0.813176686450426,0.000535624968387327,1,0.1795389056077,0.03011932,5_4
1809994,X,12863275,0.813176686450426,0.000549022618164585,1,0.182033877049256,0.03014267,5_4
1809995,X,12863287,0.813162844454944,0.000591904779089769,1,0.1893966524461,0.03015226,5_4
1810022,X,12864650,-0.287371877385228,0.000278845057232746,1,0.127014294233284,-0.0689261,5_4
1810031,X,12865289,0.282298676305634,0.000646006375401798,1,0.19816562599719,0.0578833,5_4
1810042,X,12865860,0.279051265432758,0.000453096209477089,1,0.164586222383246,0.0583992,5_4
1810313,X,12883243,0.286126326392719,1.11059306125982e-05,2,0.0198173424456173,0.0558391,5_4
1810316,X,12883491,-0.227460444560692,0.000539654001381451,1,0.180191663614915,-0.0551700000000001,5_4
1810353,X,12887798,-0.414180990238885,0.000433321989815827,1,0.160692066217529,-0.03515225,5_4
1810354,X,12887799,-0.414180990238885,0.000447550197694158,1,0.163466522549507,-0.03515225,5_4
1810355,X,12887809,-0.414180990238885,0.000420245689729315,1,0.158207374103225,-0.03515225,5_4
1810357,X,12887934,-0.378350802394605,0.000183617131420566,1,0.100746563608563,-0.0389652,5_4
1810648,X,12908173,0.294214087393185,0.000162304714933392,1,0.0936304594923713,0.0614019,5_4
1810734,X,12914575,-0.234848188600687,0.000564813670416053,1,0.184804475080736,-0.0551927000000001,5_4
1810735,X,12914579,-0.234848188600687,0.000623518420996505,1,0.19452464759714,-0.0551927000000001,5_4
1810828,X,12920508,0.400121190321003,2.33956143702585e-05,2,0.0312550032422768,0.0841094,5_4
1810829,X,12920519,0.429502988163553,5.20915537538524e-06,2,0.0124545673802894,0.0864688,5_4
1810831,X,12920544,0.376633756996189,1.90562444747355e-05,2,0.0275027929808748,0.0818343,5_4
1810889,X,12923615,0.61591172061307,0.000173819855064483,1,0.0975958454135943,0.06764619,5_4
1810900,X,12924259,0.61591172061307,0.000194234482134403,1,0.103961714885938,0.06764619,5_4
1811074,X,12939900,-0.33145679390556,0.000225587206863831,1,0.113321312144097,-0.0723498,5_4
1811221,X,12949160,-0.532631030927172,0.000461225527204845,1,0.16603765008821,-0.0418797,5_4
1811222,X,12949201,-0.532636169533392,0.000422000053375227,1,0.158527679891869,-0.0418201,5_4
1811234,X,12950186,0.596328384680082,0.00040834315529048,1,0.15597561429644,0.03545858,5_4
1811235,X,12950187,0.596328384680082,0.000363893137894644,1,0.146600529572346,0.03545858,5_4
1811256,X,12951330,0.643299467759957,0.000234591320848021,1,0.11570101372021,0.03478795,5_4
1811257,X,12951335,0.701167921487479,0.000180311752732698,1,0.0997225404561355,0.03479543,5_4
1811259,X,12951377,0.643299467759957,0.000225545540929684,1,0.113312246866018,0.03441865,5_4
1811260,X,12951392,0.643299467759957,0.000206466030824526,1,0.10779645734513,0.03441865,5_4
1811261,X,12951395,0.643299467759957,0.000247088292840369,1,0.119058062299622,0.03441865,5_4
1811262,X,12951399,0.701167921487479,0.000147426848837617,1,0.0885398997249193,0.03479543,5_4
1811263,X,12951501,0.697405055382457,9.53962335620284e-05,1,0.0692252559546909,0.03475587,5_4
1811273,X,12952069,0.495063700084493,0.000295266375972991,1,0.130824369550458,0.0372668,5_4
1811282,X,12952525,0.439875059407157,0.000379428892078093,1,0.149814765524438,0.0358081,5_4
1811285,X,12952883,0.494356004348784,0.000648214912948752,1,0.19852379078256,0.03764869,5_4
1811303,X,12953651,0.582892650972175,0.000424634243887501,1,0.159062609789276,0.03814487,5_4
1811337,X,12956226,0.609518806941433,0.000325562844667449,1,0.137788765525976,0.06637357,5_4
1811354,X,12957154,0.726773284178094,0.000163665873637808,1,0.0940819414340187,0.03612489,5_4
1811363,X,12958032,0.545261066336586,0.000520646783413126,1,0.17694844182489,0.03816222,5_4
1811412,X,12960574,0.727681851787708,0.000357212160240206,1,0.145213811101326,0.03559908,5_4
1812029,X,12999803,0.727508789442088,0.000121913541286656,1,0.0796433183299686,0.03440162,5_4
1812035,X,13000091,0.575275518430274,4.91419155419504e-05,2,0.0478244197395314,0.03797269,5_4
1812112,X,13006750,0.353293225448367,0.000391439658631865,1,0.152390213087136,0.0600413,5_4
1812113,X,13006752,0.353293225448367,0.000386201738171721,1,0.151299746568186,0.0600413,5_4
